date,close,open,high,low,volume,trading_value,market_cap,per,pbr,eps,listed_shares,company_name,code,listing_date
2023-08-04,21150.0,23100.0,23550.0,20850.0,1424238,31477064450.0,0.0,0.0,0.0,0.0,0.0,시지트로닉스,429270,2023-08-03
2023-08-24,24300.0,19000.0,24300.0,18060.0,16434135,344892261360.0,0.0,0.0,0.0,0.0,0.0,시큐레터,418250,2023-08-24
2023-08-25,31550.0,28450.0,31550.0,27050.0,5786096,172206414250.0,0.0,0.0,0.0,0.0,0.0,시큐레터,418250,2023-08-24
2023-06-29,9150.0,8940.0,11800.0,7600.0,68468756,659530957020.0,0.0,0.0,0.0,0.0,0.0,시큐센,232830,2023-06-29
2023-06-30,7720.0,8340.0,9780.0,7680.0,29361170,261872493550.0,0.0,0.0,0.0,0.0,0.0,시큐센,232830,2023-06-29
2023-10-19,39050.0,46050.0,47150.0,36800.0,8809795,359120565750.0,0.0,0.0,0.0,0.0,0.0,신성에스티,416180,2023-10-19
2023-10-20,33350.0,37400.0,40800.0,33200.0,2484692,92748234800.0,0.0,0.0,0.0,0.0,0.0,신성에스티,416180,2023-10-19
2024-02-06,2090.0,3670.0,3800.0,2070.0,30583197,85421153905.0,0.0,0.0,0.0,0.0,0.0,신영해피투모로우제10호기업인수목적,472220,2024-02-06
2024-02-07,2095.0,2095.0,2100.0,2080.0,835676,1744078650.0,0.0,0.0,0.0,0.0,0.0,신영해피투모로우제10호기업인수목적,472220,2024-02-06
2022-12-27,1985.0,1985.0,2000.0,1985.0,672854,1337640965.0,0.0,0.0,0.0,0.0,0.0,신영해피투모로우제9호기업인수목적,445970,2022-12-27
2022-12-28,2005.0,1990.0,2020.0,1990.0,77542,155768845.0,0.0,0.0,0.0,0.0,0.0,신영해피투모로우제9호기업인수목적,445970,2022-12-27
2023-10-04,1900.0,1996.0,2000.0,1900.0,8419078,16332938009.0,0.0,0.0,0.0,0.0,0.0,신한제11호기업인수목적,452980,2023-10-04
2023-10-05,1898.0,1903.0,1925.0,1890.0,1133214,2153598936.0,0.0,0.0,0.0,0.0,0.0,신한제11호기업인수목적,452980,2023-10-04
2024-04-15,2105.0,4500.0,5300.0,2100.0,79064961,318234787075.0,0.0,0.0,0.0,0.0,0.0,신한제12호기업인수목적,474660,2024-04-15
2024-04-16,2085.0,2145.0,2165.0,2070.0,2738837,5730534460.0,0.0,0.0,0.0,0.0,0.0,신한제12호기업인수목적,474660,2024-04-15
2024-04-22,2195.0,5900.0,6070.0,2195.0,56254097,229785451140.0,0.0,0.0,0.0,0.0,0.0,신한제13호기업인수목적,474930,2024-04-22
2024-04-23,2180.0,2195.0,2300.0,2160.0,1947093,4258258670.0,0.0,0.0,0.0,0.0,0.0,신한제13호기업인수목적,474930,2024-04-22
2024-12-23,1903.0,2365.0,2500.0,1903.0,16752650,35652061350.0,0.0,0.0,0.0,0.0,0.0,신한제14호기업인수목적,487360,2024-12-23
2024-12-24,1915.0,1911.0,1921.0,1905.0,693715,1327214726.0,0.0,0.0,0.0,0.0,0.0,신한제14호기업인수목적,487360,2024-12-23
2023-11-07,9430.0,10000.0,11930.0,9010.0,35550468,376654640440.0,0.0,0.0,0.0,0.0,0.0,쏘닉스,088280,2023-11-07
2023-11-08,9200.0,9120.0,10080.0,8520.0,19848566,185321130760.0,0.0,0.0,0.0,0.0,0.0,쏘닉스,088280,2023-11-07
2024-11-14,4100.0,5410.0,6300.0,4055.0,67246187,354585070570.0,0.0,0.0,0.0,0.0,0.0,쓰리빌리언,394800,2024-11-14
2024-11-15,3290.0,3990.0,4040.0,3255.0,9537171,34156430895.0,0.0,0.0,0.0,0.0,0.0,쓰리빌리언,394800,2024-11-14
2024-10-24,23100.0,35600.0,37450.0,22150.0,21914077,661999597800.0,0.0,0.0,0.0,0.0,0.0,씨메스,475400,2024-10-24
2024-10-25,19850.0,22200.0,22750.0,19520.0,4864475,102673163340.0,0.0,0.0,0.0,0.0,0.0,씨메스,475400,2024-10-24
2023-12-21,39000.0,35800.0,39000.0,33500.0,1211939,44986714550.0,0.0,0.0,0.0,0.0,0.0,씨싸이트,109670,2023-12-21
2023-12-22,44250.0,34500.0,49850.0,27900.0,10217492,428189938050.0,0.0,0.0,0.0,0.0,0.0,씨싸이트,109670,2023-12-21
2024-06-19,18500.0,34450.0,36000.0,18360.0,21910268,574061047590.0,0.0,0.0,0.0,0.0,0.0,씨어스테크놀로지,458870,2024-06-19
2024-06-20,17420.0,17880.0,19910.0,17150.0,6432847,119554468780.0,0.0,0.0,0.0,0.0,0.0,씨어스테크놀로지,458870,2024-06-19
2024-09-03,4260.0,3800.0,4260.0,3310.0,80171297,319457988165.0,0.0,0.0,0.0,0.0,0.0,아이비젼웍스,469750,2024-09-03
2024-09-04,3900.0,4490.0,4945.0,3855.0,75645598,345451850520.0,0.0,0.0,0.0,0.0,0.0,아이비젼웍스,469750,2024-09-03
2023-04-06,2090.0,2055.0,2100.0,2050.0,2023509,4180344190.0,0.0,0.0,0.0,0.0,0.0,아이비케이에스제22호기업인수목적,448760,2023-04-06
2023-04-07,2095.0,2085.0,2100.0,2085.0,119542,249931550.0,0.0,0.0,0.0,0.0,0.0,아이비케이에스제22호기업인수목적,448760,2023-04-06
2024-02-01,2125.0,4865.0,4985.0,2100.0,39845782,136872140915.0,0.0,0.0,0.0,0.0,0.0,아이비케이에스제24호기업인수목적,469480,2024-02-01
2024-02-02,2130.0,2115.0,2140.0,2105.0,1306109,2768794670.0,0.0,0.0,0.0,0.0,0.0,아이비케이에스제24호기업인수목적,469480,2024-02-01
2024-08-06,13360.0,10000.0,20150.0,8560.0,66578545,873960183750.0,0.0,0.0,0.0,0.0,0.0,아이빔테크놀로지,460470,2024-08-06
2024-08-07,13360.0,14690.0,16120.0,13230.0,23368679,352251517270.0,0.0,0.0,0.0,0.0,0.0,아이빔테크놀로지,460470,2024-08-06
2024-09-23,10900.0,18000.0,18370.0,10550.0,52554085,793270714970.0,0.0,0.0,0.0,0.0,0.0,아이언디바이스,464500,2024-09-23
2024-09-24,11100.0,11980.0,13120.0,11010.0,15532901,188801922930.0,0.0,0.0,0.0,0.0,0.0,아이언디바이스,464500,2024-09-23
2024-04-03,36000.0,28550.0,40550.0,28550.0,31541237,1119343507650.0,0.0,0.0,0.0,0.0,0.0,아이엠비디엑스,461030,2024-04-03
2024-04-04,30800.0,38850.0,39850.0,30300.0,7922806,274123562950.0,0.0,0.0,0.0,0.0,0.0,아이엠비디엑스,461030,2024-04-03
2023-10-10,20750.0,28000.0,28500.0,19980.0,7357901,170504514030.0,0.0,0.0,0.0,0.0,0.0,아이엠티,451220,2023-10-10
2023-10-11,21100.0,21500.0,22750.0,20450.0,2726983,59002915450.0,0.0,0.0,0.0,0.0,0.0,아이엠티,451220,2023-10-10
2024-11-19,5860.0,7800.0,8410.0,5810.0,18066059,127991545830.0,0.0,0.0,0.0,0.0,0.0,알에프시스템즈,474610,2024-11-19
2024-11-20,6540.0,5750.0,6800.0,5550.0,14219738,89160030790.0,0.0,0.0,0.0,0.0,0.0,알에프시스템즈,474610,2024-11-19
2022-09-29,18300.0,19300.0,20700.0,17550.0,5839024,112223695950.0,0.0,0.0,0.0,0.0,0.0,알피바이오,314140,2022-09-29
2022-09-30,15750.0,18100.0,19000.0,14600.0,2196187,36564279750.0,0.0,0.0,0.0,0.0,0.0,알피바이오,314140,2022-09-29
2022-10-17,31050.0,23900.0,31050.0,21000.0,5195404,136190348050.0,0.0,0.0,0.0,0.0,0.0,에스비비테크,389500,2022-10-17
2022-10-18,28950.0,33550.0,34100.0,28350.0,4904138,151276980450.0,0.0,0.0,0.0,0.0,0.0,에스비비테크,389500,2022-10-17
2022-12-06,23450.0,18050.0,23450.0,17550.0,8814754,188169390800.0,0.0,0.0,0.0,0.0,0.0,에스에이엠지엔터테인먼트,419530,2022-12-06
2022-12-07,26500.0,24250.0,28850.0,23600.0,10704662,281613114450.0,0.0,0.0,0.0,0.0,0.0,에스에이엠지엔터테인먼트,419530,2022-12-06
2024-06-25,14420.0,20850.0,21100.0,13350.0,36916799,614006138820.0,0.0,0.0,0.0,0.0,0.0,에스오에스랩,464080,2024-06-25
2024-06-26,14000.0,13860.0,14990.0,12920.0,9978514,137177133680.0,0.0,0.0,0.0,0.0,0.0,에스오에스랩,464080,2024-06-25
2023-11-13,4065.0,3300.0,5410.0,2575.0,148158237,580477045650.0,0.0,0.0,0.0,0.0,0.0,에스와이스틸텍,365330,2023-11-13
2023-11-14,5280.0,4720.0,5280.0,4715.0,34006526,173175366035.0,0.0,0.0,0.0,0.0,0.0,에스와이스틸텍,365330,2023-11-13
2024-12-19,4980.0,6790.0,6880.0,4930.0,10304256,61446928590.0,0.0,0.0,0.0,0.0,0.0,에스지헬스케어,398120,2024-12-19
2024-12-20,4350.0,5060.0,5620.0,4350.0,5594646,27709378380.0,0.0,0.0,0.0,0.0,0.0,에스지헬스케어,398120,2024-12-19
2024-03-04,2100.0,4000.0,5700.0,2100.0,89618041,379971879320.0,0.0,0.0,0.0,0.0,0.0,에스케이증권제11호기업인수목적,472230,2024-03-04
2024-03-05,2080.0,2105.0,2110.0,2065.0,1844735,3838455250.0,0.0,0.0,0.0,0.0,0.0,에스케이증권제11호기업인수목적,472230,2024-03-04
2024-05-07,2090.0,2800.0,3055.0,2080.0,15463054,38280719655.0,0.0,0.0,0.0,0.0,0.0,에스케이증권제12호기업인수목적,473000,2024-05-07
2024-05-08,2100.0,2090.0,2110.0,2085.0,364423,762630800.0,0.0,0.0,0.0,0.0,0.0,에스케이증권제12호기업인수목적,473000,2024-05-07
2024-07-25,2065.0,2885.0,3375.0,2050.0,40557350,113758553705.0,0.0,0.0,0.0,0.0,0.0,에스케이증권제13호기업인수목적,473950,2024-07-25
2024-07-26,2080.0,2065.0,2085.0,2060.0,1258168,2600330060.0,0.0,0.0,0.0,0.0,0.0,에스케이증권제13호기업인수목적,473950,2024-07-25
2022-10-06,2140.0,2120.0,2170.0,2115.0,1205173,2561622155.0,0.0,0.0,0.0,0.0,0.0,에스케이증권제8호기업인수목적,435870,2022-10-06
2022-10-07,2130.0,2130.0,2145.0,2125.0,192251,409490210.0,0.0,0.0,0.0,0.0,0.0,에스케이증권제8호기업인수목적,435870,2022-10-06
2024-11-18,7090.0,10730.0,11480.0,7030.0,10563521,96331346120.0,0.0,0.0,0.0,0.0,0.0,에스켐,475660,2024-11-18
2024-11-19,6840.0,6970.0,7300.0,6650.0,1926639,13372628250.0,0.0,0.0,0.0,0.0,0.0,에스켐,475660,2024-11-18
2024-02-15,12940.0,8340.0,13110.0,7510.0,41308294,462702677310.0,0.0,0.0,0.0,0.0,0.0,에스피소프트,443670,2024-02-15
2024-02-16,16820.0,13370.0,16820.0,12600.0,48609008,729434130770.0,0.0,0.0,0.0,0.0,0.0,에스피소프트,443670,2024-02-15
2023-11-28,70100.0,85000.0,96500.0,70100.0,10140677,859860026400.0,0.0,0.0,0.0,0.0,0.0,에이에스텍,453860,2023-11-28
2023-11-29,51800.0,63000.0,64300.0,51400.0,2687221,156629046300.0,0.0,0.0,0.0,0.0,0.0,에이에스텍,453860,2023-11-28
2023-07-27,22550.0,31600.0,32750.0,22200.0,4484016,118850357700.0,0.0,0.0,0.0,0.0,0.0,에이엘티,172670,2023-07-27
2023-07-28,23400.0,23850.0,25250.0,22450.0,1022469,24189677650.0,0.0,0.0,0.0,0.0,0.0,에이엘티,172670,2023-07-27
2023-11-13,30300.0,31800.0,33300.0,26800.0,5573774,166879819900.0,0.0,0.0,0.0,0.0,0.0,에이직랜드,445090,2023-11-13
2023-11-14,31800.0,31900.0,33750.0,29000.0,5036185,160154540900.0,0.0,0.0,0.0,0.0,0.0,에이직랜드,445090,2023-11-13
2024-01-25,6700.0,10100.0,11400.0,6700.0,115829101,1085384295230.0,0.0,0.0,0.0,0.0,0.0,에이치비인베스트먼트,440290,2024-01-25
2024-01-26,5530.0,6360.0,7070.0,5430.0,22527633,142875312770.0,0.0,0.0,0.0,0.0,0.0,에이치비인베스트먼트,440290,2024-01-25
2024-06-24,1958.0,2455.0,2545.0,1954.0,21503497,47150397671.0,0.0,0.0,0.0,0.0,0.0,에이치엠씨아이비제7호기업인수목적,477340,2024-06-24
2024-06-25,1960.0,1962.0,1963.0,1952.0,840064,1643324819.0,0.0,0.0,0.0,0.0,0.0,에이치엠씨아이비제7호기업인수목적,477340,2024-06-24
2022-08-09,15850.0,14700.0,17100.0,14500.0,13431819,212409679250.0,0.0,0.0,0.0,0.0,0.0,에이치와이티씨,148930,2022-08-09
2022-08-10,16250.0,15850.0,16250.0,14750.0,3151823,49212557700.0,0.0,0.0,0.0,0.0,0.0,에이치와이티씨,148930,2022-08-09
2024-11-05,16400.0,20500.0,20650.0,16160.0,4798893,89198492360.0,0.0,0.0,0.0,0.0,0.0,에이치이엠파마,376270,2024-11-05
2024-11-06,13850.0,16470.0,16470.0,13550.0,1092920,16431229430.0,0.0,0.0,0.0,0.0,0.0,에이치이엠파마,376270,2024-11-05
2022-07-28,21850.0,19500.0,25300.0,19500.0,7873697,171293296550.0,0.0,0.0,0.0,0.0,0.0,에이프릴바이오,397030,2022-07-28
2022-07-29,21950.0,21400.0,23000.0,20750.0,1585260,34656008000.0,0.0,0.0,0.0,0.0,0.0,에이프릴바이오,397030,2022-07-28
2023-11-21,62300.0,46100.0,62300.0,46100.0,12779560,656910633550.0,0.0,0.0,0.0,0.0,0.0,에코아이,448280,2023-11-21
2023-11-22,80900.0,73300.0,80900.0,72900.0,8899125,688481400800.0,0.0,0.0,0.0,0.0,0.0,에코아이,448280,2023-11-21
2024-07-15,8330.0,12480.0,12900.0,8330.0,20377109,214507175590.0,0.0,0.0,0.0,0.0,0.0,엑셀세라퓨틱스,373110,2024-07-15
2024-07-16,8330.0,8200.0,9410.0,8000.0,10583948,92756325490.0,0.0,0.0,0.0,0.0,0.0,엑셀세라퓨틱스,373110,2024-07-15
2023-03-16,4085.0,4080.0,4775.0,3980.0,12744041,54904905030.0,0.0,0.0,0.0,0.0,0.0,엑스게이트,356680,2023-03-16
2023-03-17,4110.0,4180.0,4450.0,3840.0,7737812,31857211095.0,0.0,0.0,0.0,0.0,0.0,엑스게이트,356680,2023-03-16
2022-06-28,2090.0,2085.0,2090.0,2080.0,1339192,2793564300.0,0.0,0.0,0.0,0.0,0.0,엔에이치기업인수목적23호,422040,2022-06-28
2022-06-29,2100.0,2095.0,2110.0,2090.0,128828,269973845.0,0.0,0.0,0.0,0.0,0.0,엔에이치기업인수목적23호,422040,2022-06-28
2022-10-20,2055.0,2060.0,2065.0,2055.0,1082762,2227945485.0,0.0,0.0,0.0,0.0,0.0,엔에이치기업인수목적24호,437780,2022-10-20
2022-10-21,2045.0,2055.0,2055.0,2040.0,82654,169317990.0,0.0,0.0,0.0,0.0,0.0,엔에이치기업인수목적24호,437780,2022-10-20
2022-11-03,2175.0,2110.0,2270.0,2105.0,1226687,2620976525.0,0.0,0.0,0.0,0.0,0.0,엔에이치기업인수목적25호,438580,2022-11-03
2022-11-04,2200.0,2175.0,2200.0,2165.0,98348,213990795.0,0.0,0.0,0.0,0.0,0.0,엔에이치기업인수목적25호,438580,2022-11-03
2022-12-01,1980.0,1995.0,1995.0,1975.0,747290,1485005750.0,0.0,0.0,0.0,0.0,0.0,엔에이치기업인수목적26호,439410,2022-12-01
2022-12-02,1975.0,1985.0,1995.0,1975.0,88711,175889380.0,0.0,0.0,0.0,0.0,0.0,엔에이치기업인수목적26호,439410,2022-12-01
2024-03-26,65000.0,50500.0,77700.0,44100.0,34678750,1956417590850.0,0.0,0.0,0.0,0.0,0.0,엔젤로보틱스,455900,2024-03-26
2024-03-27,66800.0,71100.0,76400.0,65700.0,13615567,980270773300.0,0.0,0.0,0.0,0.0,0.0,엔젤로보틱스,455900,2024-03-26
2023-03-29,8450.0,6500.0,8450.0,6110.0,23387178,176448338010.0,0.0,0.0,0.0,0.0,0.0,엘비인베스트먼트,309960,2023-03-29
2023-03-30,8900.0,9200.0,10400.0,8900.0,20381120,197485374860.0,0.0,0.0,0.0,0.0,0.0,엘비인베스트먼트,309960,2023-03-29
2023-12-12,24000.0,19940.0,24000.0,19900.0,42918124,958170483440.0,0.0,0.0,0.0,0.0,0.0,엘에스머트리얼즈,417200,2023-12-12
2023-12-13,31200.0,28400.0,31200.0,28350.0,22837019,690467086100.0,0.0,0.0,0.0,0.0,0.0,엘에스머트리얼즈,417200,2023-12-12
2024-08-22,22300.0,26000.0,54800.0,22200.0,57051628,2294251022900.0,0.0,0.0,0.0,0.0,0.0,엠83,476080,2024-08-22
2024-08-23,18510.0,21800.0,24800.0,18330.0,11578374,254101058650.0,0.0,0.0,0.0,0.0,0.0,엠83,476080,2024-08-22
2024-12-26,7180.0,7090.0,8440.0,5920.0,27446605,200767920190.0,0.0,0.0,0.0,0.0,0.0,엠에프씨,432980,2024-12-26
2024-12-27,6150.0,7010.0,7630.0,6110.0,8168404,57777692090.0,0.0,0.0,0.0,0.0,0.0,엠에프씨,432980,2024-12-26
2024-11-18,7800.0,8450.0,10660.0,7320.0,17756641,155623353990.0,0.0,0.0,0.0,0.0,0.0,엠오티,413390,2024-11-18
2024-11-19,7430.0,7650.0,8140.0,7300.0,2310704,17585317960.0,0.0,0.0,0.0,0.0,0.0,엠오티,413390,2024-11-18
2023-01-30,46800.0,36000.0,46800.0,36000.0,2157537,98687220100.0,0.0,0.0,0.0,0.0,0.0,오브젠,417860,2023-01-30
2023-01-31,49500.0,50600.0,55300.0,47950.0,3417587,176696998550.0,0.0,0.0,0.0,0.0,0.0,오브젠,417860,2023-01-30
2024-03-13,29350.0,33250.0,45000.0,28800.0,14533651,514347692150.0,0.0,0.0,0.0,0.0,0.0,오상헬스케어,036220,2024-03-13
2024-03-14,26200.0,28400.0,29400.0,26000.0,2484850,67949730000.0,0.0,0.0,0.0,0.0,0.0,오상헬스케어,036220,2024-03-13
2022-09-26,10050.0,10800.0,11400.0,9490.0,6708980,70865309890.0,0.0,0.0,0.0,0.0,0.0,오픈엣지테크놀로지,394280,2022-09-26
2022-09-27,13050.0,10600.0,13050.0,10150.0,11456650,136198706850.0,0.0,0.0,0.0,0.0,0.0,오픈엣지테크놀로지,394280,2022-09-26
2024-12-19,17300.0,18000.0,26100.0,16750.0,33939536,708597325980.0,0.0,0.0,0.0,0.0,0.0,온코닉테라퓨틱스,476060,2024-12-19
2024-12-20,21400.0,16330.0,22000.0,16200.0,20293845,399149364160.0,0.0,0.0,0.0,0.0,0.0,온코닉테라퓨틱스,476060,2024-12-19
2024-12-18,8960.0,12650.0,14450.0,8920.0,38941640,466671320120.0,0.0,0.0,0.0,0.0,0.0,온코크로스,382150,2024-12-18
2024-12-19,8550.0,8600.0,10280.0,8160.0,15425625,142709475100.0,0.0,0.0,0.0,0.0,0.0,온코크로스,382150,2024-12-18
2023-07-20,10350.0,21600.0,22000.0,10070.0,27240638,382626921700.0,0.0,0.0,0.0,0.0,0.0,와이랩,432430,2023-07-20
2023-07-21,10050.0,10700.0,11250.0,9990.0,6392607,67494639450.0,0.0,0.0,0.0,0.0,0.0,와이랩,432430,2023-07-20
2023-12-05,12800.0,23450.0,23800.0,12800.0,39423112,770403096700.0,0.0,0.0,0.0,0.0,0.0,와이바이오로직스,338840,2023-12-05
2023-12-06,13990.0,15180.0,16280.0,13170.0,8688860,129699241430.0,0.0,0.0,0.0,0.0,0.0,와이바이오로직스,338840,2023-12-05
2022-07-14,16450.0,18400.0,18600.0,16250.0,5116518,89090841300.0,0.0,0.0,0.0,0.0,0.0,와이씨켐,112290,2022-07-14
2022-07-15,15700.0,17000.0,17100.0,15450.0,1805598,29295663850.0,0.0,0.0,0.0,0.0,0.0,와이씨켐,112290,2022-07-14
2024-01-24,21200.0,21200.0,21200.0,21200.0,465647,9871716400.0,0.0,0.0,0.0,0.0,0.0,우진엔텍,457550,2024-01-24
2024-01-25,27550.0,27550.0,27550.0,27550.0,176226,4855019950.0,0.0,0.0,0.0,0.0,0.0,우진엔텍,457550,2024-01-24
2023-10-26,8650.0,10270.0,12850.0,8300.0,39245052,413749338790.0,0.0,0.0,0.0,0.0,0.0,워트 주식회사,396470,2023-10-26
2023-10-27,8860.0,9000.0,10800.0,8610.0,16095502,156964433120.0,0.0,0.0,0.0,0.0,0.0,워트 주식회사,396470,2023-10-26
2022-06-23,11000.0,14600.0,15700.0,10300.0,10132269,134583529950.0,0.0,0.0,0.0,0.0,0.0,위니아에이드,377460,2022-06-23
2022-06-24,10950.0,11100.0,11500.0,10200.0,2261936,24340592100.0,0.0,0.0,0.0,0.0,0.0,위니아에이드,377460,2022-06-23
2024-11-20,14690.0,6780.0,23850.0,6500.0,123710964,1809393541850.0,0.0,0.0,0.0,0.0,0.0,위츠,459100,2024-11-20
2024-11-21,15080.0,15700.0,18200.0,14250.0,35672155,585091505280.0,0.0,0.0,0.0,0.0,0.0,위츠,459100,2024-11-20
2024-11-20,1368.0,1500.0,1649.0,1368.0,59126011,88300757814.0,0.0,0.0,0.0,0.0,0.0,유디엠텍,389680,2024-11-20
2024-11-21,1241.0,1392.0,1400.0,1218.0,13525325,17752924823.0,0.0,0.0,0.0,0.0,0.0,유디엠텍,389680,2024-11-20
2022-10-06,2065.0,2050.0,2075.0,2045.0,1791629,3678466320.0,0.0,0.0,0.0,0.0,0.0,유안타제10호기업인수목적,435380,2022-10-06
2022-10-07,2065.0,2070.0,2070.0,2060.0,118333,244210610.0,0.0,0.0,0.0,0.0,0.0,유안타제10호기업인수목적,435380,2022-10-06
2023-07-27,2175.0,3755.0,5870.0,2140.0,114901259,499424113825.0,0.0,0.0,0.0,0.0,0.0,유안타제14호기업인수목적,450940,2023-07-27
2023-07-28,2070.0,2135.0,2220.0,2060.0,4127529,8634518915.0,0.0,0.0,0.0,0.0,0.0,유안타제14호기업인수목적,450940,2023-07-27
2024-05-02,2005.0,3115.0,3300.0,2000.0,23501110,58067505275.0,0.0,0.0,0.0,0.0,0.0,유안타제16호기업인수목적,474490,2024-05-02
2024-05-03,2015.0,2005.0,2020.0,2000.0,966501,1939708595.0,0.0,0.0,0.0,0.0,0.0,유안타제16호기업인수목적,474490,2024-05-02
2022-08-04,2090.0,2090.0,2095.0,2085.0,1680664,3511249740.0,0.0,0.0,0.0,0.0,0.0,유안타제9호기업인수목적,430700,2022-08-04
2022-08-05,2095.0,2090.0,2100.0,2085.0,118000,246901535.0,0.0,0.0,0.0,0.0,0.0,유안타제9호기업인수목적,430700,2022-08-04
2024-10-31,2015.0,2455.0,2535.0,2005.0,19937242,44440792560.0,0.0,0.0,0.0,0.0,0.0,유진기업인수목적11호,488060,2024-10-31
2024-11-01,2020.0,2010.0,2025.0,2005.0,502282,1011063410.0,0.0,0.0,0.0,0.0,0.0,유진기업인수목적11호,488060,2024-10-31
2022-12-01,1985.0,2000.0,2000.0,1985.0,732510,1460152480.0,0.0,0.0,0.0,0.0,0.0,유진기업인수목적9호,442130,2022-12-01
2022-12-02,2000.0,1990.0,2005.0,1990.0,131428,262435300.0,0.0,0.0,0.0,0.0,0.0,유진기업인수목적9호,442130,2022-12-01
2023-11-02,21200.0,24550.0,25450.0,20350.0,6397266,146826603100.0,0.0,0.0,0.0,0.0,0.0,유진테크놀로지,240600,2023-11-02
