date,close,open,high,low,volume,trading_value,market_cap,per,pbr,eps,listed_shares,company_name,code,listing_date
2023-11-03,19670.0,21200.0,22000.0,19500.0,1742424,35504349670.0,0.0,0.0,0.0,0.0,0.0,유진테크놀로지,240600,2023-11-02
2023-11-02,8550.0,6000.0,10730.0,5690.0,39673567,351608038190.0,0.0,0.0,0.0,0.0,0.0,유투바이오,221800,2023-11-02
2023-11-03,10290.0,9300.0,10950.0,9300.0,18955106,192733763580.0,0.0,0.0,0.0,0.0,0.0,유투바이오,221800,2023-11-02
2022-11-14,40450.0,44100.0,45400.0,39250.0,1529386,63793401150.0,0.0,0.0,0.0,0.0,0.0,윤성에프앤씨,372170,2022-11-14
2022-11-15,41800.0,40500.0,46500.0,39650.0,1580133,68002032300.0,0.0,0.0,0.0,0.0,0.0,윤성에프앤씨,372170,2022-11-14
2024-07-02,34450.0,43900.0,46050.0,33750.0,10671394,431182027100.0,0.0,0.0,0.0,0.0,0.0,이노스페이스,462350,2024-07-02
2024-07-03,31150.0,34250.0,34450.0,30400.0,2059405,65050547150.0,0.0,0.0,0.0,0.0,0.0,이노스페이스,462350,2024-07-02
2023-07-06,35000.0,44850.0,45000.0,30250.0,15938949,608855576700.0,0.0,0.0,0.0,0.0,0.0,이노시뮬레이션,274400,2023-07-06
2023-07-07,32400.0,34400.0,35700.0,31050.0,3291976,107065194700.0,0.0,0.0,0.0,0.0,0.0,이노시뮬레이션,274400,2023-07-06
2023-02-20,7800.0,6000.0,7800.0,6000.0,3343909,26031259800.0,0.0,0.0,0.0,0.0,0.0,이노진,344860,2023-02-20
2023-02-21,6610.0,8200.0,8250.0,6390.0,9785766,72938539750.0,0.0,0.0,0.0,0.0,0.0,이노진,344860,2023-02-20
2024-02-01,37100.0,46550.0,51700.0,36650.0,17876835,794246655600.0,0.0,0.0,0.0,0.0,0.0,이닉스,452400,2024-02-01
2024-02-02,33900.0,42500.0,43300.0,33500.0,3565882,137654929000.0,0.0,0.0,0.0,0.0,0.0,이닉스,452400,2024-02-01
2022-11-22,14950.0,12750.0,15900.0,11950.0,17210873,245730518400.0,0.0,0.0,0.0,0.0,0.0,인벤티지랩,389470,2022-11-22
2022-11-23,14300.0,15400.0,16300.0,13900.0,3413415,49862682100.0,0.0,0.0,0.0,0.0,0.0,인벤티지랩,389470,2022-11-22
2023-09-25,51500.0,36100.0,69900.0,33050.0,16094701,787173270200.0,0.0,0.0,0.0,0.0,0.0,인스웨이브시스템즈,450520,2023-09-25
2023-09-26,49100.0,58500.0,64300.0,49100.0,4818453,279086293050.0,0.0,0.0,0.0,0.0,0.0,인스웨이브시스템즈,450520,2023-09-25
2023-03-07,42700.0,44000.0,57200.0,42600.0,1976759,95060127200.0,0.0,0.0,0.0,0.0,0.0,자람테크놀로지,389020,2023-03-07
2023-03-08,41000.0,41700.0,44400.0,39750.0,514366,21680412400.0,0.0,0.0,0.0,0.0,0.0,자람테크놀로지,389020,2023-03-07
2023-02-16,21500.0,19900.0,24750.0,19300.0,16938119,380192998950.0,0.0,0.0,0.0,0.0,0.0,제이오,418550,2023-02-16
2023-02-17,22050.0,20900.0,23800.0,20350.0,4556283,102236314650.0,0.0,0.0,0.0,0.0,0.0,제이오,418550,2023-02-16
2024-03-25,26000.0,32850.0,36850.0,26000.0,5608023,169080543500.0,0.0,0.0,0.0,0.0,0.0,제이투케이바이오,420570,2024-03-25
2024-03-26,20450.0,24800.0,24850.0,19930.0,1871831,41362623560.0,0.0,0.0,0.0,0.0,0.0,제이투케이바이오,420570,2024-03-25
2023-06-15,5850.0,4500.0,5850.0,4500.0,31257591,171386884240.0,0.0,0.0,0.0,0.0,0.0,주식회사 큐라티스,348080,2023-06-15
2023-06-16,5300.0,6590.0,6690.0,5220.0,28195201,171525775590.0,0.0,0.0,0.0,0.0,0.0,주식회사 큐라티스,348080,2023-06-15
2023-03-30,20250.0,18950.0,23800.0,18320.0,20225132,431155320030.0,0.0,0.0,0.0,0.0,0.0,지아이이노베이션,358570,2023-03-30
2023-03-31,18340.0,20300.0,22100.0,18280.0,6360024,130634676500.0,0.0,0.0,0.0,0.0,0.0,지아이이노베이션,358570,2023-03-30
2023-06-01,8680.0,10000.0,13000.0,8520.0,15151945,150907614350.0,0.0,0.0,0.0,0.0,0.0,진영,285800,2023-06-01
2023-06-02,8200.0,8680.0,8880.0,8070.0,2130146,17809950590.0,0.0,0.0,0.0,0.0,0.0,진영,285800,2023-06-01
2023-11-15,9180.0,7000.0,9700.0,6500.0,62175989,532800155100.0,0.0,0.0,0.0,0.0,0.0,캡스톤파트너스,452300,2023-11-15
2023-11-16,10020.0,9630.0,11220.0,9510.0,32497763,338358464690.0,0.0,0.0,0.0,0.0,0.0,캡스톤파트너스,452300,2023-11-15
2023-11-09,15920.0,19700.0,21050.0,15360.0,5247794,92918979790.0,0.0,0.0,0.0,0.0,0.0,컨텍,451760,2023-11-09
2023-11-10,18420.0,15570.0,19640.0,15400.0,15600869,284827935500.0,0.0,0.0,0.0,0.0,0.0,컨텍,451760,2023-11-09
2022-06-23,2100.0,2100.0,2125.0,2100.0,2152275,4525074155.0,0.0,0.0,0.0,0.0,0.0,케이비제21호기업인수목적,424140,2022-06-23
2022-06-24,2100.0,2100.0,2110.0,2095.0,214638,450193820.0,0.0,0.0,0.0,0.0,0.0,케이비제21호기업인수목적,424140,2022-06-23
2023-08-10,2035.0,3200.0,4475.0,2025.0,57426920,180221767230.0,0.0,0.0,0.0,0.0,0.0,케이비제26호기업인수목적,458320,2023-08-10
2023-08-11,2020.0,2050.0,2050.0,2015.0,2537341,5134307430.0,0.0,0.0,0.0,0.0,0.0,케이비제26호기업인수목적,458320,2023-08-10
2024-09-25,2005.0,2840.0,3085.0,2000.0,50746083,131855398900.0,0.0,0.0,0.0,0.0,0.0,케이비제30호기업인수목적,486630,2024-09-25
2024-09-26,2000.0,2005.0,2010.0,1996.0,1532743,3066191854.0,0.0,0.0,0.0,0.0,0.0,케이비제30호기업인수목적,486630,2024-09-25
2024-12-12,1912.0,2900.0,3100.0,1907.0,33969512,82522183848.0,0.0,0.0,0.0,0.0,0.0,케이비제31호기업인수목적,492220,2024-12-12
2024-12-13,1911.0,1913.0,1915.0,1906.0,950134,1814472810.0,0.0,0.0,0.0,0.0,0.0,케이비제31호기업인수목적,492220,2024-12-12
2024-08-20,10550.0,15800.0,15950.0,10550.0,10174658,136970442320.0,0.0,0.0,0.0,0.0,0.0,케이쓰리아이,431190,2024-08-20
2024-08-21,9780.0,10390.0,10550.0,9530.0,3230139,32180061230.0,0.0,0.0,0.0,0.0,0.0,케이쓰리아이,431190,2024-08-20
2024-03-07,27050.0,37000.0,38300.0,22800.0,21458933,624641822700.0,0.0,0.0,0.0,0.0,0.0,케이엔알시스템,199430,2024-03-07
2024-03-08,26100.0,25200.0,29500.0,24550.0,7351183,195500983800.0,0.0,0.0,0.0,0.0,0.0,케이엔알시스템,199430,2024-03-07
2023-12-06,92000.0,71000.0,92000.0,58400.0,10244898,771349122800.0,0.0,0.0,0.0,0.0,0.0,케이엔에스,432470,2023-12-06
2023-12-07,108700.0,109200.0,119600.0,104500.0,3681756,413650144300.0,0.0,0.0,0.0,0.0,0.0,케이엔에스,432470,2023-12-06
2024-02-22,16600.0,19920.0,23000.0,16600.0,27899940,569550786070.0,0.0,0.0,0.0,0.0,0.0,케이웨더,068100,2024-02-22
2024-02-23,12020.0,15250.0,15450.0,11750.0,6065912,81617224220.0,0.0,0.0,0.0,0.0,0.0,케이웨더,068100,2024-02-22
2022-07-07,30600.0,35300.0,36300.0,30150.0,4170191,136975411100.0,0.0,0.0,0.0,0.0,0.0,코난테크놀로지,402030,2022-07-07
2022-07-08,35500.0,30650.0,38950.0,30250.0,6724335,236561521000.0,0.0,0.0,0.0,0.0,0.0,코난테크놀로지,402030,2022-07-07
2023-09-18,35000.0,46000.0,46000.0,33750.0,3815576,147543715500.0,0.0,0.0,0.0,0.0,0.0,코어라인소프트,384470,2023-09-18
2023-09-19,39400.0,35900.0,40400.0,34450.0,6710466,258178659050.0,0.0,0.0,0.0,0.0,0.0,코어라인소프트,384470,2023-09-18
2023-08-10,20400.0,25000.0,29400.0,20050.0,8664797,220548690140.0,0.0,0.0,0.0,0.0,0.0,코츠테크놀로지,448710,2023-08-10
2023-08-11,25300.0,20100.0,26400.0,18660.0,4832609,118366090200.0,0.0,0.0,0.0,0.0,0.0,코츠테크놀로지,448710,2023-08-10
2024-05-07,28450.0,33000.0,33800.0,28050.0,8650258,262845224600.0,0.0,0.0,0.0,0.0,0.0,코칩,126730,2024-05-07
2024-05-08,25050.0,26800.0,26850.0,24150.0,1697735,42851312900.0,0.0,0.0,0.0,0.0,0.0,코칩,126730,2024-05-07
2023-11-09,21700.0,22550.0,24700.0,18200.0,7236019,156319146840.0,0.0,0.0,0.0,0.0,0.0,큐로셀,372320,2023-11-09
2023-11-10,28200.0,20600.0,28200.0,20250.0,3373067,85763504550.0,0.0,0.0,0.0,0.0,0.0,큐로셀,372320,2023-11-09
2023-08-10,17330.0,13000.0,29700.0,12420.0,23583667,516380281410.0,0.0,0.0,0.0,0.0,0.0,큐리옥스바이오시스템즈,445680,2023-08-10
2023-08-11,22500.0,16400.0,22500.0,16000.0,6394020,128292960430.0,0.0,0.0,0.0,0.0,0.0,큐리옥스바이오시스템즈,445680,2023-08-10
2022-11-02,38350.0,43000.0,44950.0,37550.0,1730858,71504741100.0,0.0,0.0,0.0,0.0,0.0,큐알티,405100,2022-11-02
2022-11-03,38250.0,37500.0,39950.0,36950.0,419640,16231196000.0,0.0,0.0,0.0,0.0,0.0,큐알티,405100,2022-11-02
2023-08-31,47150.0,46000.0,47150.0,45000.0,1723454,80803232000.0,0.0,0.0,0.0,0.0,0.0,크라우드웍스,355390,2023-08-31
2023-09-01,61200.0,53200.0,61200.0,50000.0,1817874,102895320400.0,0.0,0.0,0.0,0.0,0.0,크라우드웍스,355390,2023-08-31
2024-10-28,10070.0,12500.0,12700.0,9990.0,23954981,258733035890.0,0.0,0.0,0.0,0.0,0.0,클로봇,466100,2024-10-28
2024-10-29,9670.0,10420.0,11350.0,9620.0,13312125,139489819950.0,0.0,0.0,0.0,0.0,0.0,클로봇,466100,2024-10-28
2024-12-11,1954.0,3700.0,4050.0,1954.0,64643960,199516166759.0,0.0,0.0,0.0,0.0,0.0,키움제11호기업인수목적,489480,2024-12-11
2024-12-12,1933.0,1950.0,1952.0,1926.0,1847470,3578352278.0,0.0,0.0,0.0,0.0,0.0,키움제11호기업인수목적,489480,2024-12-11
2022-09-07,2120.0,2110.0,2170.0,2110.0,2400241,5080108310.0,0.0,0.0,0.0,0.0,0.0,키움제7호기업인수목적,433530,2022-09-07
2022-09-08,2135.0,2115.0,2140.0,2110.0,201154,427604630.0,0.0,0.0,0.0,0.0,0.0,키움제7호기업인수목적,433530,2022-09-07
2023-05-17,2070.0,2050.0,2075.0,2050.0,1215504,2503226745.0,0.0,0.0,0.0,0.0,0.0,키움제8호기업인수목적,446840,2023-05-17
2023-05-18,2085.0,2080.0,2100.0,2080.0,89409,187089185.0,0.0,0.0,0.0,0.0,0.0,키움제8호기업인수목적,446840,2023-05-17
2022-10-18,37000.0,33500.0,42500.0,33400.0,8823975,338879503050.0,0.0,0.0,0.0,0.0,0.0,탑머티리얼,360070,2022-10-18
2022-10-19,38350.0,36450.0,38350.0,34850.0,1717112,62528583000.0,0.0,0.0,0.0,0.0,0.0,탑머티리얼,360070,2022-10-18
2023-04-27,14650.0,18100.0,18400.0,14190.0,1481979,23573950980.0,0.0,0.0,0.0,0.0,0.0,토마토시스템,393210,2023-04-27
2023-04-28,14070.0,14800.0,14810.0,13100.0,438016,6081691980.0,0.0,0.0,0.0,0.0,0.0,토마토시스템,393210,2023-04-27
2024-11-07,10070.0,12250.0,13990.0,10050.0,17658100,207983467730.0,0.0,0.0,0.0,0.0,0.0,토모큐브,475960,2024-11-07
2024-11-08,12120.0,10600.0,13000.0,9930.0,16824538,196826651920.0,0.0,0.0,0.0,0.0,0.0,토모큐브,475960,2024-11-07
2023-05-17,17200.0,19340.0,20750.0,17200.0,13817804,268751063970.0,0.0,0.0,0.0,0.0,0.0,트루엔,417790,2023-05-17
2023-05-18,17310.0,17320.0,18020.0,16570.0,4646651,81045398200.0,0.0,0.0,0.0,0.0,0.0,트루엔,417790,2023-05-17
2024-08-21,52000.0,27000.0,52000.0,27000.0,29969097,1222462943550.0,0.0,0.0,0.0,0.0,0.0,티디에스팜,464280,2024-08-21
2024-08-22,42350.0,55900.0,60700.0,40200.0,14586632,744941154550.0,0.0,0.0,0.0,0.0,0.0,티디에스팜,464280,2024-08-21
2022-11-17,2085.0,2445.0,2570.0,2050.0,56185989,127928303830.0,0.0,0.0,0.0,0.0,0.0,티쓰리엔터테인먼트,204610,2022-11-17
2022-11-18,2165.0,2155.0,2330.0,2075.0,38109069,84118979035.0,0.0,0.0,0.0,0.0,0.0,티쓰리엔터테인먼트,204610,2022-11-17
2022-11-17,9260.0,10000.0,10450.0,9070.0,3342762,32264127400.0,0.0,0.0,0.0,0.0,0.0,티에프이,425420,2022-11-17
2022-11-18,9060.0,9300.0,9410.0,9050.0,766692,7070403340.0,0.0,0.0,0.0,0.0,0.0,티에프이,425420,2022-11-17
2023-01-19,28100.0,27950.0,32900.0,26200.0,5376550,159234281350.0,0.0,0.0,0.0,0.0,0.0,티이엠씨,425040,2023-01-19
2023-01-20,29200.0,27700.0,30800.0,27600.0,2074140,61012549700.0,0.0,0.0,0.0,0.0,0.0,티이엠씨,425040,2023-01-19
2023-08-07,27600.0,26300.0,30500.0,25000.0,14432682,398028343300.0,0.0,0.0,0.0,0.0,0.0,파두,440110,2023-08-07
2023-08-08,28950.0,28650.0,30700.0,27750.0,8279407,243012368250.0,0.0,0.0,0.0,0.0,0.0,파두,440110,2023-08-07
2023-07-27,8730.0,12330.0,14000.0,8570.0,6929371,73113749550.0,0.0,0.0,0.0,0.0,0.0,파로스아이바이오,388870,2023-07-27
2023-07-28,11210.0,9150.0,11210.0,8590.0,7646785,77932152690.0,0.0,0.0,0.0,0.0,0.0,파로스아이바이오,388870,2023-07-27
2024-12-26,16000.0,25300.0,27000.0,15840.0,31854990,677592346800.0,0.0,0.0,0.0,0.0,0.0,파인메딕스,387570,2024-12-26
2024-12-27,14450.0,16570.0,19430.0,14450.0,9619784,172720785530.0,0.0,0.0,0.0,0.0,0.0,파인메딕스,387570,2024-12-26
2023-05-23,5990.0,5950.0,6290.0,5600.0,8373347,49415134020.0,0.0,0.0,0.0,0.0,0.0,팸텍,271830,2023-05-23
2023-05-24,6380.0,6070.0,6940.0,5830.0,19257959,122945073980.0,0.0,0.0,0.0,0.0,0.0,팸텍,271830,2023-05-23
2022-11-24,9210.0,9820.0,10550.0,9040.0,12138916,118136085940.0,0.0,0.0,0.0,0.0,0.0,펨트론,168360,2022-11-24
2022-11-25,8400.0,9130.0,9300.0,8280.0,1837643,15960938580.0,0.0,0.0,0.0,0.0,0.0,펨트론,168360,2022-11-24
2024-01-29,23350.0,47550.0,56300.0,23350.0,21341110,902353547250.0,0.0,0.0,0.0,0.0,0.0,포스뱅크,105760,2024-01-29
2024-01-30,28000.0,26000.0,30350.0,25850.0,8447879,242739484050.0,0.0,0.0,0.0,0.0,0.0,포스뱅크,105760,2024-01-29
2023-10-18,14460.0,15610.0,19800.0,14140.0,26659196,447891584040.0,0.0,0.0,0.0,0.0,0.0,퓨릿,445180,2023-10-18
2023-10-19,13660.0,14100.0,16950.0,12710.0,18094879,277398992500.0,0.0,0.0,0.0,0.0,0.0,퓨릿,445180,2023-10-18
2024-07-31,25050.0,30000.0,32750.0,25000.0,12107158,361841170800.0,0.0,0.0,0.0,0.0,0.0,피앤에스미캐닉스,460940,2024-07-31
2024-08-01,22050.0,24000.0,24100.0,20650.0,2885700,63668036250.0,0.0,0.0,0.0,0.0,0.0,피앤에스미캐닉스,460940,2024-07-31
2022-10-20,10850.0,15300.0,15750.0,10850.0,8865928,114828954950.0,0.0,0.0,0.0,0.0,0.0,핀텔,291810,2022-10-20
2022-10-21,11450.0,10550.0,12350.0,9840.0,9682935,110554117820.0,0.0,0.0,0.0,0.0,0.0,핀텔,291810,2022-10-20
2022-12-08,6050.0,5130.0,6050.0,5100.0,16914488,96783513150.0,0.0,0.0,0.0,0.0,0.0,핑거스토리,417180,2022-12-08
2022-12-09,7860.0,6600.0,7860.0,6510.0,33676286,245888460970.0,0.0,0.0,0.0,0.0,0.0,핑거스토리,417180,2022-12-08
2023-03-07,1999.0,2000.0,2000.0,1992.0,1536921,3070183224.0,0.0,0.0,0.0,0.0,0.0,하나26호기업인수목적,446750,2023-03-07
2023-03-08,1999.0,2000.0,2005.0,1991.0,379848,759388261.0,0.0,0.0,0.0,0.0,0.0,하나26호기업인수목적,446750,2023-03-07
2023-04-06,2005.0,2000.0,2005.0,1999.0,763435,1527391690.0,0.0,0.0,0.0,0.0,0.0,하나27호기업인수목적,448370,2023-04-06
2023-04-07,2010.0,2005.0,2015.0,2000.0,381811,767218885.0,0.0,0.0,0.0,0.0,0.0,하나27호기업인수목적,448370,2023-04-06
2023-08-10,2030.0,2800.0,3320.0,2010.0,47075462,123563561045.0,0.0,0.0,0.0,0.0,0.0,하나28호기업인수목적,454750,2023-08-10
2023-08-11,2020.0,2030.0,2035.0,2005.0,2585414,5208308140.0,0.0,0.0,0.0,0.0,0.0,하나28호기업인수목적,454750,2023-08-10
2023-06-28,2110.0,2115.0,2165.0,2110.0,3375850,7163429125.0,0.0,0.0,0.0,0.0,0.0,하나29호기업인수목적,454640,2023-06-28
2023-06-29,2115.0,2120.0,2130.0,2105.0,218827,461811565.0,0.0,0.0,0.0,0.0,0.0,하나29호기업인수목적,454640,2023-06-28
2024-03-05,2020.0,4065.0,4830.0,2015.0,76088727,258138016670.0,0.0,0.0,0.0,0.0,0.0,하나31호기업인수목적,469900,2024-03-05
2024-03-06,2040.0,2060.0,2070.0,2020.0,1341622,2726935175.0,0.0,0.0,0.0,0.0,0.0,하나31호기업인수목적,469900,2024-03-05
2024-03-27,2500.0,4875.0,7030.0,2500.0,90810532,505485246390.0,0.0,0.0,0.0,0.0,0.0,하나32호기업인수목적,475240,2024-03-27
2024-03-28,2285.0,2380.0,3215.0,2280.0,10107986,28001573805.0,0.0,0.0,0.0,0.0,0.0,하나32호기업인수목적,475240,2024-03-27
2024-04-24,2150.0,5100.0,5200.0,2150.0,48637389,173309127915.0,0.0,0.0,0.0,0.0,0.0,하나33호기업인수목적,475250,2024-04-24
2024-04-25,2140.0,2150.0,2150.0,2125.0,1125472,2402013790.0,0.0,0.0,0.0,0.0,0.0,하나33호기업인수목적,475250,2024-04-24
2024-11-19,1999.0,2155.0,2170.0,1996.0,7280825,14977010282.0,0.0,0.0,0.0,0.0,0.0,하나34호기업인수목적,484130,2024-11-19
2024-11-20,2000.0,2000.0,2005.0,1998.0,263735,527350784.0,0.0,0.0,0.0,0.0,0.0,하나34호기업인수목적,484130,2024-11-19
2022-10-20,9760.0,9900.0,9970.0,9760.0,710693,6997312710.0,0.0,0.0,0.0,0.0,0.0,하나금융25호기업인수목적,435620,2022-10-20
2022-10-21,9770.0,9840.0,9840.0,9760.0,90937,890933820.0,0.0,0.0,0.0,0.0,0.0,하나금융25호기업인수목적,435620,2022-10-20
2024-07-03,17150.0,27600.0,29550.0,17150.0,19415919,446593366690.0,0.0,0.0,0.0,0.0,0.0,하스,450330,2024-07-03
2024-07-04,15680.0,16710.0,17910.0,15280.0,3252097,53988204850.0,0.0,0.0,0.0,0.0,0.0,하스,450330,2024-07-03
2023-06-22,2125.0,2095.0,2135.0,2090.0,2301454,4827768705.0,0.0,0.0,0.0,0.0,0.0,하이제8호기업인수목적,450050,2023-06-22
2023-06-23,2130.0,2130.0,2140.0,2120.0,265782,565835345.0,0.0,0.0,0.0,0.0,0.0,하이제8호기업인수목적,450050,2023-06-22
2024-06-27,15160.0,18000.0,21300.0,14550.0,48231291,892154362100.0,0.0,0.0,0.0,0.0,0.0,하이젠알앤엠,160190,2024-06-27
2024-06-28,15850.0,14490.0,18940.0,13780.0,24794150,422255593010.0,0.0,0.0,0.0,0.0,0.0,하이젠알앤엠,160190,2024-06-27
2023-08-30,2520.0,3465.0,4200.0,2515.0,54168694,185840003320.0,0.0,0.0,0.0,0.0,0.0,한국제12호기업인수목적,458610,2023-08-30
2023-08-31,2235.0,2370.0,2750.0,2130.0,8162138,19786587770.0,0.0,0.0,0.0,0.0,0.0,한국제12호기업인수목적,458610,2023-08-30
2023-11-13,1980.0,2530.0,2745.0,1978.0,22346680,49873026605.0,0.0,0.0,0.0,0.0,0.0,한국제13호기업인수목적,464440,2023-11-13
2023-11-14,1974.0,1982.0,1998.0,1966.0,1107208,2187144622.0,0.0,0.0,0.0,0.0,0.0,한국제13호기업인수목적,464440,2023-11-13
2024-06-19,2055.0,3150.0,3495.0,2045.0,42064145,114292157010.0,0.0,0.0,0.0,0.0,0.0,한국제14호기업인수목적,477530,2024-06-19
2024-06-20,2065.0,2060.0,2070.0,2050.0,956187,1965633515.0,0.0,0.0,0.0,0.0,0.0,한국제14호기업인수목적,477530,2024-06-19
2024-06-26,1983.0,3175.0,3275.0,1980.0,51316085,135030005267.0,0.0,0.0,0.0,0.0,0.0,한국제15호기업인수목적,479880,2024-06-26
2024-06-27,1992.0,1985.0,1994.0,1981.0,1101419,2186487233.0,0.0,0.0,0.0,0.0,0.0,한국제15호기업인수목적,479880,2024-06-26
2024-01-04,6330.0,6140.0,6330.0,6120.0,7223523,45430851970.0,0.0,0.0,0.0,0.0,0.0,한빛레이저,452190,2024-01-04
2024-01-05,7390.0,7480.0,8220.0,6390.0,57198487,430254303020.0,0.0,0.0,0.0,0.0,0.0,한빛레이저,452190,2024-01-04
2023-10-04,21500.0,37350.0,42000.0,21100.0,10136005,320585861450.0,0.0,0.0,0.0,0.0,0.0,한싹,430690,2023-10-04
2023-10-05,26450.0,20050.0,27700.0,18530.0,9912791,240757326900.0,0.0,0.0,0.0,0.0,0.0,한싹,430690,2023-10-04
2023-01-19,5340.0,4115.0,5340.0,4115.0,28242422,134732146655.0,0.0,0.0,0.0,0.0,0.0,한주라이트메탈,198940,2023-01-19
2023-01-20,6020.0,5850.0,6860.0,5700.0,32462461,201653034310.0,0.0,0.0,0.0,0.0,0.0,한주라이트메탈,198940,2023-01-19
2024-06-24,34000.0,45550.0,52000.0,33350.0,16092923,719861322450.0,0.0,0.0,0.0,0.0,0.0,한중엔시에스,107640,2024-06-24
2024-06-25,44200.0,36150.0,44200.0,36100.0,5678860,228157815000.0,0.0,0.0,0.0,0.0,0.0,한중엔시에스,107640,2024-06-24
2024-10-22,22800.0,32500.0,33300.0,22300.0,25616683,728187747350.0,0.0,0.0,0.0,0.0,0.0,한켐,457370,2024-10-22
2024-10-23,20350.0,22450.0,25250.0,19270.0,6847527,152673714620.0,0.0,0.0,0.0,0.0,0.0,한켐,457370,2024-10-22
2023-09-07,1998.0,2900.0,2955.0,1996.0,29456962,72923630127.0,0.0,0.0,0.0,0.0,0.0,한화플러스제4호기업인수목적,455310,2023-09-07
2023-09-08,1995.0,1999.0,2000.0,1990.0,1378880,2750540268.0,0.0,0.0,0.0,0.0,0.0,한화플러스제4호기업인수목적,455310,2023-09-07
